name,armed robbery,car theft,snatch theft,minor injuries,robbery,serious injuries,theft,vandalism,date,latitude,longitude
complaint303,1,0,1,0,1,0,0,0,02/01/2017,-31.44993178947443,-64.24616008473818
complaint304,1,0,1,0,2,0,0,0,18/01/2015,-31.44911082685725,-64.24726410662431
complaint305,2,0,2,0,2,0,0,0,03/01/2021,-31.44861898789555,-64.24946646035406
complaint306,1,0,2,0,2,0,0,0,01/12/2018,-31.44912786434906,-64.2438136938717
complaint307,0,0,2,0,2,0,0,0,06/11/2019,-31.450829731614395,-64.24559623826727
complaint308,2,0,2,0,1,0,0,0,04/08/2016,-31.44743840091546,-64.2472197195291
complaint309,2,0,2,0,1,0,0,0,09/05/2018,-31.450695719854632,-64.2495390916906
complaint310,2,0,2,0,0,0,0,0,30/09/2014,-31.451630376713368,-64.24743418206957
complaint311,2,0,2,0,2,0,0,0,19/04/2012,-31.450438347105347,-64.24704816585465
complaint312,1,0,1,0,2,0,0,0,22/07/2013,-31.449471296445743,-64.24569708437117
complaint313,2,0,2,0,1,0,0,0,31/07/2014,-31.450567142099462,-64.24435616283591
complaint314,2,0,1,0,1,0,0,0,28/11/2018,-31.451777164868524,-64.2481645083503
complaint315,2,0,1,0,2,0,0,0,24/09/2013,-31.44869202673716,-64.24386710010299
complaint316,2,0,1,0,0,0,0,0,11/07/2010,-31.44909906477061,-64.24807602240863
complaint317,1,0,1,0,0,0,0,0,23/07/2016,-31.448170613919906,-64.24666166086753
complaint318,0,0,1,0,2,0,0,0,11/07/2020,-31.44872597586374,-64.24729320729416
complaint319,2,0,2,0,1,0,0,0,17/04/2010,-31.44813674729468,-64.24776190520589
complaint320,2,0,2,0,1,0,0,0,12/05/2013,-31.447822315316152,-64.24715668398706
complaint321,0,0,2,0,0,0,0,0,01/05/2016,-31.44775648657102,-64.24538144602585
complaint322,2,0,2,0,1,0,0,0,18/09/2013,-31.448738534315403,-64.24477215018892
complaint323,1,0,2,0,0,0,0,0,24/02/2013,-31.4482587666995,-64.24735948897424
complaint324,2,0,1,0,1,0,0,0,15/04/2020,-31.44889264679479,-64.24511665141138
complaint325,1,0,0,0,2,0,0,0,14/10/2017,-31.447418270937327,-64.24510024007033
complaint326,1,0,2,0,1,0,0,0,01/10/2010,-31.448854545098555,-64.24875063754286
complaint327,2,0,1,0,1,0,0,0,22/04/2017,-31.447516804282767,-64.2429789106672
complaint328,0,0,1,0,2,0,0,0,27/12/2018,-31.448546566269066,-64.24694407690147
complaint329,0,0,0,0,0,0,0,0,28/09/2013,-31.447590063463505,-64.24587088784683
complaint330,2,0,1,0,0,0,0,0,09/06/2020,-31.44832956469696,-64.24871212513904
complaint331,2,0,0,0,1,0,0,0,12/01/2017,-31.448322899237617,-64.24607456457234
complaint332,1,0,1,0,0,0,0,0,25/05/2013,-31.44855776000547,-64.24888222893037
complaint333,0,0,1,0,0,0,0,0,07/10/2019,-31.448107516073655,-64.24797609697599
complaint334,2,0,2,0,0,0,0,0,09/07/2019,-31.450091755831124,-64.24568076487816
complaint335,2,0,2,0,2,0,0,0,02/07/2019,-31.449710309344443,-64.24373733430691
complaint336,0,0,1,0,1,0,0,0,22/03/2015,-31.449410386726697,-64.24447130409338
complaint337,1,0,0,0,2,0,0,0,08/10/2014,-31.44963128074278,-64.24509366033317
complaint338,1,0,2,0,1,0,0,0,24/04/2012,-31.447421383649722,-64.24923160690528
complaint339,1,0,1,0,0,0,0,0,26/03/2019,-31.44824496393092,-64.24323702446085
complaint340,2,0,1,0,2,0,0,0,22/07/2014,-31.447826549093865,-64.24779059161074
complaint341,1,0,1,0,0,0,0,0,04/03/2013,-31.450928946976887,-64.24371499445714
complaint342,0,0,1,0,0,0,0,0,25/12/2015,-31.45057462287541,-64.24520824513637
complaint343,1,0,2,0,1,0,0,0,01/11/2018,-31.449247888826346,-64.2468958035915
complaint344,2,0,2,0,0,0,0,0,05/12/2020,-31.449039548803743,-64.24934838725744
complaint345,0,0,2,0,2,0,0,0,13/12/2011,-31.45003618218925,-64.24498637065992
complaint346,0,0,2,0,2,0,0,0,21/02/2020,-31.45123205749039,-64.24349479600588
complaint347,1,0,0,0,1,0,0,0,14/07/2019,-31.45087203229158,-64.2494761886635
complaint348,1,0,1,0,1,0,0,0,26/09/2011,-31.449873794321757,-64.24574088152656
complaint349,0,0,0,0,2,0,0,0,27/01/2015,-31.450334760863008,-64.24361482251653
complaint350,2,0,0,0,1,0,0,0,19/01/2014,-31.44771176835253,-64.24301588399507
complaint351,0,0,2,0,1,0,0,0,02/11/2011,-31.44988142431575,-64.2490251151108
complaint352,2,0,2,0,2,0,0,0,20/06/2011,-31.447479383650514,-64.2462587114201
complaint353,0,0,0,0,0,0,0,0,04/06/2013,-31.45098793058105,-64.24673115342314
complaint354,2,0,1,0,2,0,0,0,11/10/2014,-31.45083561832813,-64.24369781035253
complaint355,0,0,1,0,0,0,0,0,09/07/2015,-31.448877189178994,-64.24742879313276
complaint356,2,0,2,0,0,0,0,0,14/06/2019,-31.45056443370634,-64.24537086727342
complaint357,0,0,2,0,0,0,0,0,18/09/2012,-31.451626441588903,-64.24931195599206
complaint358,1,0,1,0,1,0,0,0,01/01/2011,-31.44873454013992,-64.24649996275255
complaint359,0,0,0,0,0,0,0,0,04/04/2013,-31.447794102784254,-64.2432884010662
complaint360,2,0,2,0,1,0,0,0,18/10/2013,-31.450659199859924,-64.24341919328694
complaint361,0,0,1,0,1,0,0,0,01/11/2012,-31.44749838704189,-64.24845924219628
complaint362,2,0,2,0,2,0,0,0,10/03/2018,-31.451650678805528,-64.24933921916303
complaint363,1,0,2,0,2,0,0,0,20/02/2017,-31.451309734275785,-64.24329788560597
complaint364,0,0,1,0,0,0,0,0,12/03/2017,-31.450623542163804,-64.24856281193996
complaint365,2,0,1,0,0,0,0,0,21/08/2011,-31.44784626032299,-64.24841832776374
complaint366,1,0,1,0,2,0,0,0,26/07/2014,-31.449626965588205,-64.24591593812183
complaint367,2,0,0,0,2,0,0,0,22/05/2017,-31.451035205697043,-64.24576519905304
complaint368,2,0,2,0,1,0,0,0,20/03/2021,-31.447804355679086,-64.24462162282347
complaint369,2,0,0,0,2,0,0,0,22/05/2021,-31.44923368309607,-64.24585465909811
complaint370,1,0,1,0,0,0,0,0,25/02/2011,-31.450503743459763,-64.24403057697853
complaint371,2,0,0,0,2,0,0,0,09/01/2016,-31.448294027485833,-64.24863544572582
complaint372,2,0,1,0,2,0,0,0,22/05/2016,-31.44999855213675,-64.24506031658929
complaint373,0,0,2,0,2,0,0,0,27/01/2017,-31.44974556376814,-64.24707844603564
complaint374,1,0,0,0,2,0,0,0,12/04/2017,-31.448611432867825,-64.2463985220626
complaint375,2,0,1,0,0,0,0,0,13/01/2019,-31.44770862128846,-64.24454533361362
complaint376,0,0,1,0,1,0,0,0,14/04/2021,-31.44990993320185,-64.24834845942262
complaint377,0,0,0,0,0,0,0,0,01/06/2015,-31.449285114706115,-64.2494085718778
complaint378,1,0,1,0,1,0,0,0,06/03/2019,-31.44918466914644,-64.24700822967537
complaint379,0,0,2,0,0,0,0,0,16/03/2014,-31.44912071857227,-64.24553570328213
complaint380,0,0,0,0,1,0,0,0,29/12/2015,-31.44868692597717,-64.24360047063645
complaint381,0,0,0,0,1,0,0,0,06/05/2021,-31.450552404768253,-64.24470654116986
complaint382,0,0,2,0,2,0,0,0,22/12/2021,-31.450742757682004,-64.24721639632605
complaint383,2,0,2,0,1,0,0,0,20/05/2018,-31.448249222355784,-64.24762710365515
complaint384,1,0,0,0,1,0,0,0,16/11/2019,-31.450877814645224,-64.2435218660199
complaint385,2,0,0,0,2,0,0,0,21/03/2011,-31.449198529975686,-64.24444194298475
complaint386,1,0,2,0,0,0,0,0,12/09/2015,-31.451534754027527,-64.24839790218927
complaint387,0,0,1,0,1,0,0,0,16/01/2012,-31.45112472923052,-64.24803307056634
complaint388,1,0,1,0,2,0,0,0,08/11/2012,-31.449222328335352,-64.24560645173145
complaint389,0,0,1,0,0,0,0,0,17/02/2012,-31.45098542820167,-64.24335592789282
complaint390,2,0,0,0,1,0,0,0,11/05/2020,-31.451558872907956,-64.24762004681716
complaint391,1,0,0,0,1,0,0,0,27/07/2015,-31.450885157895353,-64.24560726572572
complaint392,0,0,1,0,2,0,0,0,17/01/2016,-31.44792410979251,-64.24854602094649
complaint393,2,0,1,0,0,0,0,0,26/03/2015,-31.450566366537576,-64.2456639345537
complaint394,2,0,2,0,2,0,0,0,16/01/2015,-31.448641548899538,-64.24637696290581
complaint395,1,0,2,0,0,0,0,0,20/03/2015,-31.45078915662849,-64.24473606118232
complaint396,1,0,0,0,1,0,0,0,22/12/2010,-31.448377391391144,-64.24656940697975
complaint397,0,0,1,0,0,0,0,0,23/03/2020,-31.44928252526315,-64.24796723987005
complaint398,1,0,2,0,1,0,0,0,08/08/2020,-31.449040893218083,-64.2491890815107
complaint399,0,0,0,0,1,0,0,0,10/03/2010,-31.451881099799554,-64.24774808051947
complaint400,1,0,1,0,0,0,0,0,29/10/2013,-31.45001403948143,-64.24473884306602
